group,student_id,source_response_id,prolific_id,order,article_id,set,category,article_key,article_version_label,pre_acc,post_acc,kgain,pre_idk_rate,post_idk_rate,learned_from_idk_n,corrected_misconception_n,lost_correct_n,n_questions,normalized_gain
G3a,14,R_8WUtfxIKvZuqWHk,667665d15c9eb57d59e9c4db,9,29873,A,Humans,news_0,news_0a,0.5,1.0,0.5,0.0,0.0,0,3,0,6,1.0
G3a,14,R_8WUtfxIKvZuqWHk,667665d15c9eb57d59e9c4db,10,29902,A,Nature,news_0,news_0a,0.5,1.0,0.5,0.0,0.0,0,3,0,6,1.0
G3a,14,R_8WUtfxIKvZuqWHk,667665d15c9eb57d59e9c4db,11,29929,A,Physics,news_0,news_0a,0.5,1.0,0.5,0.0,0.0,0,3,0,6,1.0
G3a,14,R_8WUtfxIKvZuqWHk,667665d15c9eb57d59e9c4db,12,29943,B,Tech,news_2,news_2b,0.6666666666666666,1.0,0.3333333333333333,0.0,0.0,0,2,0,6,1.0
G3a,14,R_8WUtfxIKvZuqWHk,667665d15c9eb57d59e9c4db,13,29958,B,Physics,news_2,news_2b,0.8333333333333334,1.0,0.16666666666666666,0.0,0.0,0,1,0,6,1.0
G3a,14,R_8WUtfxIKvZuqWHk,667665d15c9eb57d59e9c4db,14,29988,B,Humans,news_2,news_2b,0.6666666666666666,1.0,0.3333333333333333,0.0,0.0,0,2,0,6,1.0
G3a,14,R_8WUtfxIKvZuqWHk,667665d15c9eb57d59e9c4db,15,30052,A,Physics,news_0,news_0a,0.5,1.0,0.5,0.0,0.0,0,3,0,6,1.0
G3a,14,R_8WUtfxIKvZuqWHk,667665d15c9eb57d59e9c4db,16,30061,B,Physics,news_2,news_2b,0.5,1.0,0.5,0.0,0.0,0,3,0,6,1.0
G3a,14,R_8WUtfxIKvZuqWHk,667665d15c9eb57d59e9c4db,17,30086,A,Space,news_0,news_0a,0.5,1.0,0.5,0.0,0.0,0,3,0,6,1.0
G3a,14,R_8WUtfxIKvZuqWHk,667665d15c9eb57d59e9c4db,18,30184,A,Tech,news_0,news_0a,0.8333333333333334,1.0,0.16666666666666666,0.0,0.0,0,1,0,6,1.0
G3a,14,R_8WUtfxIKvZuqWHk,667665d15c9eb57d59e9c4db,19,30214,B,Space,news_2,news_2b,0.6666666666666666,1.0,0.3333333333333333,0.0,0.0,0,2,0,6,1.0
G3a,14,R_8WUtfxIKvZuqWHk,667665d15c9eb57d59e9c4db,20,30708,B,Tech,news_2,news_2b,1.0,1.0,0.0,0.0,0.0,0,0,0,6,
G3a,15,R_83yEdFl3mUH8CTT,66a904a5d4b58c2cfb86e4f3,1,29733,B,Health,news_2,news_2b,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0,0,0,6,0.0
G3a,15,R_83yEdFl3mUH8CTT,66a904a5d4b58c2cfb86e4f3,2,29734,B,Space,news_2,news_2b,0.6666666666666666,0.8333333333333334,0.16666666666666666,0.0,0.0,0,1,0,6,0.5000000000000001
G3a,15,R_83yEdFl3mUH8CTT,66a904a5d4b58c2cfb86e4f3,3,29739,A,Health,news_0,news_0a,0.8333333333333334,0.6666666666666666,-0.16666666666666666,0.0,0.0,0,0,1,6,-1.0000000000000007
G3a,15,R_83yEdFl3mUH8CTT,66a904a5d4b58c2cfb86e4f3,4,29753,B,Health,news_2,news_2b,0.5,0.6666666666666666,0.16666666666666666,0.0,0.0,0,1,0,6,0.33333333333333326
G3a,15,R_83yEdFl3mUH8CTT,66a904a5d4b58c2cfb86e4f3,5,29775,A,Tech,news_0,news_0a,1.0,0.8333333333333334,-0.16666666666666666,0.0,0.0,0,0,1,6,
G3a,15,R_83yEdFl3mUH8CTT,66a904a5d4b58c2cfb86e4f3,6,29802,A,Humans,news_0,news_0a,0.16666666666666666,0.6666666666666666,0.5,0.0,0.0,0,3,0,6,0.6
G3a,15,R_83yEdFl3mUH8CTT,66a904a5d4b58c2cfb86e4f3,7,29846,B,Nature,news_2,news_2b,0.5,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.0,0,1,0,6,0.33333333333333326
G3a,15,R_83yEdFl3mUH8CTT,66a904a5d4b58c2cfb86e4f3,8,29866,A,Nature,news_0,news_0a,0.16666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.0,2,1,0,6,0.6
G3a,15,R_83yEdFl3mUH8CTT,66a904a5d4b58c2cfb86e4f3,9,29873,A,Humans,news_0,news_0a,0.16666666666666666,0.6666666666666666,0.5,0.0,0.0,0,3,0,6,0.6
G3a,15,R_83yEdFl3mUH8CTT,66a904a5d4b58c2cfb86e4f3,10,29902,A,Nature,news_0,news_0a,0.3333333333333333,0.5,0.16666666666666666,0.0,0.0,0,2,1,6,0.25
G3a,15,R_83yEdFl3mUH8CTT,66a904a5d4b58c2cfb86e4f3,11,29929,A,Physics,news_0,news_0a,0.5,0.6666666666666666,0.16666666666666666,0.0,0.0,0,2,1,6,0.33333333333333326
G3a,15,R_83yEdFl3mUH8CTT,66a904a5d4b58c2cfb86e4f3,12,29943,B,Tech,news_2,news_2b,0.5,0.6666666666666666,0.16666666666666666,0.0,0.0,0,1,0,6,0.33333333333333326
G3a,15,R_83yEdFl3mUH8CTT,66a904a5d4b58c2cfb86e4f3,13,29958,B,Physics,news_2,news_2b,0.5,0.8333333333333334,0.3333333333333333,0.0,0.0,0,3,1,6,0.6666666666666667
G3a,15,R_83yEdFl3mUH8CTT,66a904a5d4b58c2cfb86e4f3,14,29988,B,Humans,news_2,news_2b,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0,0,0,6,0.0
G3a,15,R_83yEdFl3mUH8CTT,66a904a5d4b58c2cfb86e4f3,15,30052,A,Physics,news_0,news_0a,0.6666666666666666,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.0,0,1,0,6,0.5000000000000001
G3a,15,R_83yEdFl3mUH8CTT,66a904a5d4b58c2cfb86e4f3,16,30061,B,Physics,news_2,news_2b,0.5,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.0,1,1,1,6,0.33333333333333326
G3a,15,R_83yEdFl3mUH8CTT,66a904a5d4b58c2cfb86e4f3,17,30086,A,Space,news_0,news_0a,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0,0,0,6,0.0
G3a,15,R_83yEdFl3mUH8CTT,66a904a5d4b58c2cfb86e4f3,18,30184,A,Tech,news_0,news_0a,0.5,1.0,0.5,0.16666666666666666,0.0,1,2,0,6,1.0
G3a,15,R_83yEdFl3mUH8CTT,66a904a5d4b58c2cfb86e4f3,19,30214,B,Space,news_2,news_2b,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0,1,1,6,0.0
G3a,15,R_83yEdFl3mUH8CTT,66a904a5d4b58c2cfb86e4f3,20,30708,B,Tech,news_2,news_2b,0.3333333333333333,0.8333333333333334,0.5,0.0,0.0,0,3,0,6,0.7499999999999999
G3a,16,R_8gNnfvjP8dIe9wv,698078075d3326e1b30bd1c3,1,29733,B,Health,news_2,news_2b,0.5,1.0,0.5,0.5,0.0,3,0,0,6,1.0
G3a,16,R_8gNnfvjP8dIe9wv,698078075d3326e1b30bd1c3,2,29734,B,Space,news_2,news_2b,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.0,2,0,0,6,1.0
G3a,16,R_8gNnfvjP8dIe9wv,698078075d3326e1b30bd1c3,3,29739,A,Health,news_0,news_0a,0.8333333333333334,1.0,0.16666666666666666,0.16666666666666666,0.0,1,0,0,6,1.0
G3a,16,R_8gNnfvjP8dIe9wv,698078075d3326e1b30bd1c3,4,29753,B,Health,news_2,news_2b,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.0,2,0,0,6,1.0
G3a,16,R_8gNnfvjP8dIe9wv,698078075d3326e1b30bd1c3,5,29775,A,Tech,news_0,news_0a,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.0,2,0,0,6,1.0
G3a,16,R_8gNnfvjP8dIe9wv,698078075d3326e1b30bd1c3,6,29802,A,Humans,news_0,news_0a,0.8333333333333334,1.0,0.16666666666666666,0.16666666666666666,0.0,1,0,0,6,1.0
G3a,16,R_8gNnfvjP8dIe9wv,698078075d3326e1b30bd1c3,7,29846,B,Nature,news_2,news_2b,0.5,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.0,2,0,0,6,0.6666666666666667
G3a,16,R_8gNnfvjP8dIe9wv,698078075d3326e1b30bd1c3,8,29866,A,Nature,news_0,news_0a,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.0,2,0,0,6,1.0
G3a,16,R_8gNnfvjP8dIe9wv,698078075d3326e1b30bd1c3,9,29873,A,Humans,news_0,news_0a,0.5,1.0,0.5,0.3333333333333333,0.0,2,1,0,6,1.0
G3a,16,R_8gNnfvjP8dIe9wv,698078075d3326e1b30bd1c3,10,29902,A,Nature,news_0,news_0a,0.5,1.0,0.5,0.5,0.0,3,0,0,6,1.0
G3a,16,R_8gNnfvjP8dIe9wv,698078075d3326e1b30bd1c3,11,29929,A,Physics,news_0,news_0a,0.8333333333333334,1.0,0.16666666666666666,0.16666666666666666,0.0,1,0,0,6,1.0
G3a,16,R_8gNnfvjP8dIe9wv,698078075d3326e1b30bd1c3,12,29943,B,Tech,news_2,news_2b,0.6666666666666666,0.6666666666666666,0.0,0.16666666666666666,0.0,1,0,1,6,0.0
G3a,16,R_8gNnfvjP8dIe9wv,698078075d3326e1b30bd1c3,13,29958,B,Physics,news_2,news_2b,0.8333333333333334,1.0,0.16666666666666666,0.16666666666666666,0.0,1,0,0,6,1.0
G3a,16,R_8gNnfvjP8dIe9wv,698078075d3326e1b30bd1c3,14,29988,B,Humans,news_2,news_2b,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.0,2,0,0,6,1.0
G3a,16,R_8gNnfvjP8dIe9wv,698078075d3326e1b30bd1c3,15,30052,A,Physics,news_0,news_0a,0.8333333333333334,1.0,0.16666666666666666,0.16666666666666666,0.0,1,0,0,6,1.0
G3a,16,R_8gNnfvjP8dIe9wv,698078075d3326e1b30bd1c3,16,30061,B,Physics,news_2,news_2b,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.0,2,0,0,6,1.0
G3a,16,R_8gNnfvjP8dIe9wv,698078075d3326e1b30bd1c3,17,30086,A,Space,news_0,news_0a,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.0,2,0,0,6,1.0
G3a,16,R_8gNnfvjP8dIe9wv,698078075d3326e1b30bd1c3,18,30184,A,Tech,news_0,news_0a,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.0,2,0,0,6,1.0
G3a,16,R_8gNnfvjP8dIe9wv,698078075d3326e1b30bd1c3,19,30214,B,Space,news_2,news_2b,0.8333333333333334,1.0,0.16666666666666666,0.16666666666666666,0.0,1,0,0,6,1.0
G3a,16,R_8gNnfvjP8dIe9wv,698078075d3326e1b30bd1c3,20,30708,B,Tech,news_2,news_2b,0.8333333333333334,1.0,0.16666666666666666,0.16666666666666666,0.0,1,0,0,6,1.0
G3b,1,R_26EL0WkAsxSKOsN,5fa85a35ded6106d217ce895,1,29733,B,Health,news_0,news_0b,0.0,0.8333333333333334,0.8333333333333334,1.0,0.16666666666666666,5,0,0,6,0.8333333333333334
G3b,1,R_26EL0WkAsxSKOsN,5fa85a35ded6106d217ce895,2,29734,B,Space,news_0,news_0b,0.16666666666666666,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.0,4,0,0,6,0.8
G3b,1,R_26EL0WkAsxSKOsN,5fa85a35ded6106d217ce895,3,29739,A,Health,news_2,news_2a,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,0.0,2,2,0,6,1.0
G3b,1,R_26EL0WkAsxSKOsN,5fa85a35ded6106d217ce895,4,29753,B,Health,news_0,news_0b,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.0,4,0,0,6,1.0
G3b,1,R_26EL0WkAsxSKOsN,5fa85a35ded6106d217ce895,5,29775,A,Tech,news_2,news_2a,1.0,1.0,0.0,0.0,0.0,0,0,0,6,
G3b,1,R_26EL0WkAsxSKOsN,5fa85a35ded6106d217ce895,6,29802,A,Humans,news_2,news_2a,0.0,1.0,1.0,1.0,0.0,6,0,0,6,1.0
G3b,1,R_26EL0WkAsxSKOsN,5fa85a35ded6106d217ce895,7,29846,B,Nature,news_0,news_0b,0.6666666666666666,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.0,1,0,0,6,0.5000000000000001
G3b,1,R_26EL0WkAsxSKOsN,5fa85a35ded6106d217ce895,8,29866,A,Nature,news_2,news_2a,0.16666666666666666,1.0,0.8333333333333334,0.8333333333333334,0.0,5,0,0,6,1.0
G3b,1,R_26EL0WkAsxSKOsN,5fa85a35ded6106d217ce895,9,29873,A,Humans,news_2,news_2a,0.3333333333333333,0.8333333333333334,0.5,0.5,0.0,2,1,0,6,0.7499999999999999
G3b,1,R_26EL0WkAsxSKOsN,5fa85a35ded6106d217ce895,10,29902,A,Nature,news_2,news_2a,0.0,0.8333333333333334,0.8333333333333334,1.0,0.16666666666666666,5,0,0,6,0.8333333333333334
G3b,1,R_26EL0WkAsxSKOsN,5fa85a35ded6106d217ce895,11,29929,A,Physics,news_2,news_2a,0.0,1.0,1.0,1.0,0.0,6,0,0,6,1.0
G3b,1,R_26EL0WkAsxSKOsN,5fa85a35ded6106d217ce895,12,29943,B,Tech,news_0,news_0b,0.16666666666666666,1.0,0.8333333333333334,0.8333333333333334,0.0,5,0,0,6,1.0
G3b,1,R_26EL0WkAsxSKOsN,5fa85a35ded6106d217ce895,13,29958,B,Physics,news_0,news_0b,0.16666666666666666,1.0,0.8333333333333334,0.8333333333333334,0.0,5,0,0,6,1.0
G3b,1,R_26EL0WkAsxSKOsN,5fa85a35ded6106d217ce895,14,29988,B,Humans,news_0,news_0b,0.0,1.0,1.0,0.8333333333333334,0.0,5,1,0,6,1.0
G3b,1,R_26EL0WkAsxSKOsN,5fa85a35ded6106d217ce895,15,30052,A,Physics,news_2,news_2a,0.0,1.0,1.0,1.0,0.0,6,0,0,6,1.0
G3b,1,R_26EL0WkAsxSKOsN,5fa85a35ded6106d217ce895,16,30061,B,Physics,news_0,news_0b,0.0,1.0,1.0,1.0,0.0,6,0,0,6,1.0
G3b,1,R_26EL0WkAsxSKOsN,5fa85a35ded6106d217ce895,17,30086,A,Space,news_2,news_2a,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.0,4,0,0,6,1.0
G3b,1,R_26EL0WkAsxSKOsN,5fa85a35ded6106d217ce895,18,30184,A,Tech,news_2,news_2a,0.3333333333333333,0.8333333333333334,0.5,0.3333333333333333,0.16666666666666666,2,1,0,6,0.7499999999999999
G3b,1,R_26EL0WkAsxSKOsN,5fa85a35ded6106d217ce895,19,30214,B,Space,news_0,news_0b,0.5,1.0,0.5,0.5,0.0,3,0,0,6,1.0
G3b,1,R_26EL0WkAsxSKOsN,5fa85a35ded6106d217ce895,20,30708,B,Tech,news_0,news_0b,1.0,1.0,0.0,0.0,0.0,0,0,0,6,
G3b,2,R_24GgIXIEtlYAnl6,69ef7d7bd866b734008da2c0,1,29733,B,Health,news_0,news_0b,0.16666666666666666,0.8333333333333334,0.6666666666666666,0.5,0.0,2,2,0,6,0.8
G3b,2,R_24GgIXIEtlYAnl6,69ef7d7bd866b734008da2c0,2,29734,B,Space,news_0,news_0b,0.0,1.0,1.0,0.8333333333333334,0.0,5,1,0,6,1.0
G3b,2,R_24GgIXIEtlYAnl6,69ef7d7bd866b734008da2c0,3,29739,A,Health,news_2,news_2a,0.5,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.0,2,0,0,6,0.6666666666666667
G3b,2,R_24GgIXIEtlYAnl6,69ef7d7bd866b734008da2c0,4,29753,B,Health,news_0,news_0b,0.0,0.8333333333333334,0.8333333333333334,1.0,0.0,5,0,0,6,0.8333333333333334
G3b,2,R_24GgIXIEtlYAnl6,69ef7d7bd866b734008da2c0,5,29775,A,Tech,news_2,news_2a,1.0,1.0,0.0,0.0,0.0,0,0,0,6,
G3b,2,R_24GgIXIEtlYAnl6,69ef7d7bd866b734008da2c0,6,29802,A,Humans,news_2,news_2a,0.0,0.6666666666666666,0.6666666666666666,1.0,0.0,4,0,0,6,0.6666666666666666
G3b,2,R_24GgIXIEtlYAnl6,69ef7d7bd866b734008da2c0,7,29846,B,Nature,news_0,news_0b,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,3,0,1,6,0.49999999999999994
G3b,2,R_24GgIXIEtlYAnl6,69ef7d7bd866b734008da2c0,8,29866,A,Nature,news_2,news_2a,0.0,0.3333333333333333,0.3333333333333333,1.0,0.0,2,0,0,6,0.3333333333333333
G3b,2,R_24GgIXIEtlYAnl6,69ef7d7bd866b734008da2c0,9,29873,A,Humans,news_2,news_2a,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.0,4,1,0,6,0.8333333333333334
G3b,2,R_24GgIXIEtlYAnl6,69ef7d7bd866b734008da2c0,10,29902,A,Nature,news_2,news_2a,0.0,0.6666666666666666,0.6666666666666666,1.0,0.0,4,0,0,6,0.6666666666666666
G3b,2,R_24GgIXIEtlYAnl6,69ef7d7bd866b734008da2c0,11,29929,A,Physics,news_2,news_2a,0.0,1.0,1.0,1.0,0.0,6,0,0,6,1.0
G3b,2,R_24GgIXIEtlYAnl6,69ef7d7bd866b734008da2c0,12,29943,B,Tech,news_0,news_0b,0.16666666666666666,1.0,0.8333333333333334,0.8333333333333334,0.0,5,0,0,6,1.0
G3b,2,R_24GgIXIEtlYAnl6,69ef7d7bd866b734008da2c0,13,29958,B,Physics,news_0,news_0b,0.0,0.8333333333333334,0.8333333333333334,1.0,0.16666666666666666,5,0,0,6,0.8333333333333334
G3b,2,R_24GgIXIEtlYAnl6,69ef7d7bd866b734008da2c0,14,29988,B,Humans,news_0,news_0b,0.0,1.0,1.0,1.0,0.0,6,0,0,6,1.0
G3b,2,R_24GgIXIEtlYAnl6,69ef7d7bd866b734008da2c0,15,30052,A,Physics,news_2,news_2a,0.0,0.8333333333333334,0.8333333333333334,1.0,0.0,5,0,0,6,0.8333333333333334
G3b,2,R_24GgIXIEtlYAnl6,69ef7d7bd866b734008da2c0,16,30061,B,Physics,news_0,news_0b,0.0,1.0,1.0,1.0,0.0,6,0,0,6,1.0
G3b,2,R_24GgIXIEtlYAnl6,69ef7d7bd866b734008da2c0,17,30086,A,Space,news_2,news_2a,0.0,0.8333333333333334,0.8333333333333334,1.0,0.16666666666666666,5,0,0,6,0.8333333333333334
G3b,2,R_24GgIXIEtlYAnl6,69ef7d7bd866b734008da2c0,18,30184,A,Tech,news_2,news_2a,0.0,0.8333333333333334,0.8333333333333334,1.0,0.0,5,0,0,6,0.8333333333333334
G3b,2,R_24GgIXIEtlYAnl6,69ef7d7bd866b734008da2c0,19,30214,B,Space,news_0,news_0b,0.0,1.0,1.0,1.0,0.0,6,0,0,6,1.0
G3b,2,R_24GgIXIEtlYAnl6,69ef7d7bd866b734008da2c0,20,30708,B,Tech,news_0,news_0b,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.0,4,0,0,6,1.0
G3b,3,R_8iVekwS9HosDGR6,606c6e9f7e86c0264ab3d7d8,1,29733,B,Health,news_0,news_0b,0.0,1.0,1.0,1.0,0.0,6,0,0,6,1.0
G3b,3,R_8iVekwS9HosDGR6,606c6e9f7e86c0264ab3d7d8,2,29734,B,Space,news_0,news_0b,0.0,1.0,1.0,1.0,0.0,6,0,0,6,1.0
G3b,3,R_8iVekwS9HosDGR6,606c6e9f7e86c0264ab3d7d8,3,29739,A,Health,news_2,news_2a,0.0,1.0,1.0,0.6666666666666666,0.0,4,2,0,6,1.0
G3b,3,R_8iVekwS9HosDGR6,606c6e9f7e86c0264ab3d7d8,4,29753,B,Health,news_0,news_0b,0.16666666666666666,0.5,0.3333333333333333,0.8333333333333334,0.5,2,0,0,6,0.4
G3b,3,R_8iVekwS9HosDGR6,606c6e9f7e86c0264ab3d7d8,5,29775,A,Tech,news_2,news_2a,0.0,1.0,1.0,1.0,0.0,6,0,0,6,1.0
G3b,3,R_8iVekwS9HosDGR6,606c6e9f7e86c0264ab3d7d8,6,29802,A,Humans,news_2,news_2a,0.0,1.0,1.0,1.0,0.0,6,0,0,6,1.0
G3b,3,R_8iVekwS9HosDGR6,606c6e9f7e86c0264ab3d7d8,7,29846,B,Nature,news_0,news_0b,0.16666666666666666,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.0,5,0,1,6,0.8
G3b,3,R_8iVekwS9HosDGR6,606c6e9f7e86c0264ab3d7d8,8,29866,A,Nature,news_2,news_2a,0.0,0.8333333333333334,0.8333333333333334,1.0,0.16666666666666666,5,0,0,6,0.8333333333333334
G3b,3,R_8iVekwS9HosDGR6,606c6e9f7e86c0264ab3d7d8,9,29873,A,Humans,news_2,news_2a,0.0,0.8333333333333334,0.8333333333333334,1.0,0.16666666666666666,5,0,0,6,0.8333333333333334
G3b,3,R_8iVekwS9HosDGR6,606c6e9f7e86c0264ab3d7d8,10,29902,A,Nature,news_2,news_2a,0.0,0.8333333333333334,0.8333333333333334,1.0,0.16666666666666666,5,0,0,6,0.8333333333333334
G3b,3,R_8iVekwS9HosDGR6,606c6e9f7e86c0264ab3d7d8,11,29929,A,Physics,news_2,news_2a,0.0,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,4,0,0,6,0.6666666666666666
G3b,3,R_8iVekwS9HosDGR6,606c6e9f7e86c0264ab3d7d8,12,29943,B,Tech,news_0,news_0b,0.0,1.0,1.0,1.0,0.0,6,0,0,6,1.0
G3b,3,R_8iVekwS9HosDGR6,606c6e9f7e86c0264ab3d7d8,13,29958,B,Physics,news_0,news_0b,0.0,0.8333333333333334,0.8333333333333334,1.0,0.16666666666666666,5,0,0,6,0.8333333333333334
G3b,3,R_8iVekwS9HosDGR6,606c6e9f7e86c0264ab3d7d8,14,29988,B,Humans,news_0,news_0b,0.0,0.8333333333333334,0.8333333333333334,1.0,0.0,5,0,0,6,0.8333333333333334
G3b,3,R_8iVekwS9HosDGR6,606c6e9f7e86c0264ab3d7d8,15,30052,A,Physics,news_2,news_2a,0.0,1.0,1.0,1.0,0.0,6,0,0,6,1.0
G3b,3,R_8iVekwS9HosDGR6,606c6e9f7e86c0264ab3d7d8,16,30061,B,Physics,news_0,news_0b,0.0,1.0,1.0,1.0,0.0,6,0,0,6,1.0
G3b,3,R_8iVekwS9HosDGR6,606c6e9f7e86c0264ab3d7d8,17,30086,A,Space,news_2,news_2a,0.0,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,4,0,0,6,0.6666666666666666
G3b,3,R_8iVekwS9HosDGR6,606c6e9f7e86c0264ab3d7d8,18,30184,A,Tech,news_2,news_2a,0.0,1.0,1.0,1.0,0.0,6,0,0,6,1.0
G3b,3,R_8iVekwS9HosDGR6,606c6e9f7e86c0264ab3d7d8,19,30214,B,Space,news_0,news_0b,0.16666666666666666,1.0,0.8333333333333334,0.8333333333333334,0.0,5,0,0,6,1.0
G3b,3,R_8iVekwS9HosDGR6,606c6e9f7e86c0264ab3d7d8,20,30708,B,Tech,news_0,news_0b,0.0,1.0,1.0,1.0,0.0,6,0,0,6,1.0
G3b,4,R_8QmNSRw6yWNARbi,69781e065ba9a4f5f1743c76,1,29733,B,Health,news_0,news_0b,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,0.0,2,2,0,6,1.0
G3b,4,R_8QmNSRw6yWNARbi,69781e065ba9a4f5f1743c76,2,29734,B,Space,news_0,news_0b,0.0,0.8333333333333334,0.8333333333333334,1.0,0.0,5,0,0,6,0.8333333333333334
G3b,4,R_8QmNSRw6yWNARbi,69781e065ba9a4f5f1743c76,3,29739,A,Health,news_2,news_2a,0.3333333333333333,0.8333333333333334,0.5,0.16666666666666666,0.0,1,2,0,6,0.7499999999999999
G3b,4,R_8QmNSRw6yWNARbi,69781e065ba9a4f5f1743c76,4,29753,B,Health,news_0,news_0b,0.5,1.0,0.5,0.5,0.0,3,0,0,6,1.0
G3b,4,R_8QmNSRw6yWNARbi,69781e065ba9a4f5f1743c76,5,29775,A,Tech,news_2,news_2a,1.0,0.8333333333333334,-0.16666666666666666,0.0,0.0,0,0,1,6,
G3b,4,R_8QmNSRw6yWNARbi,69781e065ba9a4f5f1743c76,6,29802,A,Humans,news_2,news_2a,0.5,1.0,0.5,0.3333333333333333,0.0,2,1,0,6,1.0
G3b,4,R_8QmNSRw6yWNARbi,69781e065ba9a4f5f1743c76,7,29846,B,Nature,news_0,news_0b,0.6666666666666666,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.0,1,1,1,6,0.5000000000000001
G3b,4,R_8QmNSRw6yWNARbi,69781e065ba9a4f5f1743c76,8,29866,A,Nature,news_2,news_2a,0.0,0.3333333333333333,0.3333333333333333,1.0,0.0,2,0,0,6,0.3333333333333333
G3b,4,R_8QmNSRw6yWNARbi,69781e065ba9a4f5f1743c76,9,29873,A,Humans,news_2,news_2a,0.16666666666666666,0.5,0.3333333333333333,0.5,0.0,1,1,0,6,0.4
G3b,4,R_8QmNSRw6yWNARbi,69781e065ba9a4f5f1743c76,10,29902,A,Nature,news_2,news_2a,0.0,0.6666666666666666,0.6666666666666666,1.0,0.16666666666666666,4,0,0,6,0.6666666666666666
G3b,4,R_8QmNSRw6yWNARbi,69781e065ba9a4f5f1743c76,11,29929,A,Physics,news_2,news_2a,0.0,0.8333333333333334,0.8333333333333334,1.0,0.16666666666666666,5,0,0,6,0.8333333333333334
G3b,4,R_8QmNSRw6yWNARbi,69781e065ba9a4f5f1743c76,12,29943,B,Tech,news_0,news_0b,0.5,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.0,1,1,0,6,0.6666666666666667
G3b,4,R_8QmNSRw6yWNARbi,69781e065ba9a4f5f1743c76,13,29958,B,Physics,news_0,news_0b,0.0,0.8333333333333334,0.8333333333333334,1.0,0.0,5,0,0,6,0.8333333333333334
G3b,4,R_8QmNSRw6yWNARbi,69781e065ba9a4f5f1743c76,14,29988,B,Humans,news_0,news_0b,0.0,0.6666666666666666,0.6666666666666666,1.0,0.0,4,0,0,6,0.6666666666666666
G3b,4,R_8QmNSRw6yWNARbi,69781e065ba9a4f5f1743c76,15,30052,A,Physics,news_2,news_2a,0.0,0.6666666666666666,0.6666666666666666,1.0,0.16666666666666666,4,0,0,6,0.6666666666666666
G3b,4,R_8QmNSRw6yWNARbi,69781e065ba9a4f5f1743c76,16,30061,B,Physics,news_0,news_0b,0.0,0.8333333333333334,0.8333333333333334,1.0,0.0,5,0,0,6,0.8333333333333334
G3b,4,R_8QmNSRw6yWNARbi,69781e065ba9a4f5f1743c76,17,30086,A,Space,news_2,news_2a,0.5,0.5,0.0,0.3333333333333333,0.0,0,0,0,6,0.0
G3b,4,R_8QmNSRw6yWNARbi,69781e065ba9a4f5f1743c76,18,30184,A,Tech,news_2,news_2a,0.0,1.0,1.0,0.6666666666666666,0.0,4,2,0,6,1.0
G3b,4,R_8QmNSRw6yWNARbi,69781e065ba9a4f5f1743c76,19,30214,B,Space,news_0,news_0b,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.0,4,0,0,6,1.0
G3b,4,R_8QmNSRw6yWNARbi,69781e065ba9a4f5f1743c76,20,30708,B,Tech,news_0,news_0b,0.6666666666666666,0.8333333333333334,0.16666666666666666,0.0,0.0,0,1,0,6,0.5000000000000001
G3b,5,R_8DiR1rsRcmpzD5h,666030180b90c96c52994db7,1,29733,B,Health,news_0,news_0b,1.0,0.8333333333333334,-0.16666666666666666,0.0,0.0,0,0,1,6,
