annotator_id,media,file,batch,qs_id,phase,q_in_set,question_text,answer_option,source_file,correct_option,is_correct
28,abstract,b1,1,7,post,6,6. What challenge in modern data centers does the TIM address?,5.0,b1.csv,2.0,False
28,abstract,b1,1,8,pre,1,1. True or False: Some early-universe galaxies are thought to convert baryonic matter into stars more efficiently than later galaxies.,3.0,b1.csv,1.0,False
28,abstract,b1,1,8,pre,2,2. The discovery of massive galaxies during the Cosmic Dawn challenges the Λ cold dark-matter model,2.0,b1.csv,1.0,False
28,abstract,b1,1,8,pre,3,3. What is the redshift range of the massive dust-obscured galaxies studied?,5.0,b1.csv,2.0,False
28,abstract,b1,1,8,pre,4,4. Which space telescope is most commonly used to observe high-redshift galaxies in the early universe?,5.0,b1.csv,2.0,False
28,abstract,b1,1,8,pre,5,5. What does the JWST FRESCO program focus on?,5.0,b1.csv,2.0,False
28,abstract,b1,1,8,pre,6,6. Why do these massive galaxies stand out compared to most others observed in the early Universe?,5.0,b1.csv,1.0,False
28,abstract,b1,1,8,post,1,1. True or False: Some early-universe galaxies are thought to convert baryonic matter into stars more efficiently than later galaxies.,1.0,b1.csv,1.0,True
28,abstract,b1,1,8,post,2,2. The discovery of massive galaxies during the Cosmic Dawn challenges the Λ cold dark-matter model,1.0,b1.csv,1.0,True
28,abstract,b1,1,8,post,3,3. What is the redshift range of the massive dust-obscured galaxies studied?,3.0,b1.csv,2.0,False
28,abstract,b1,1,8,post,4,4. What tool was used to study these massive galaxies?,3.0,b1.csv,2.0,False
28,abstract,b1,1,8,post,5,5. What does the JWST FRESCO program focus on?,4.0,b1.csv,2.0,False
28,abstract,b1,1,8,post,6,6. Why do these massive galaxies stand out compared to most others observed in the early Universe?,4.0,b1.csv,1.0,False
28,abstract,b1,1,9,pre,1,1. Quantum error correction aims to suppress errors in qubits by using additional physical qubits.,3.0,b1.csv,1.0,False
28,abstract,b1,1,9,pre,2,2. Quantum error correction can only achieve exponential suppression of logical errors if the physical error rate is below a critical threshold.,3.0,b1.csv,2.0,False
28,abstract,b1,1,9,pre,3,3. What is a key feature of quantum error correction?,5.0,b1.csv,2.0,False
28,abstract,b1,1,9,pre,4,"4. How often does the Willow processor experience correlated error events, according to the research?",5.0,b1.csv,2.0,False
28,abstract,b1,1,9,pre,5,5. Why is scaling physical qubits important in quantum error correction?,5.0,b1.csv,2.0,False
28,abstract,b1,1,9,pre,6,6. What does the exponential suppression of errors depend on in the Willow processor?,5.0,b1.csv,1.0,False
28,abstract,b1,1,9,post,1,1. Quantum error correction aims to suppress errors in qubits by using additional physical qubits.,1.0,b1.csv,1.0,True
28,abstract,b1,1,9,post,2,2. Quantum error correction can only achieve exponential suppression of logical errors if the physical error rate is below a critical threshold.,1.0,b1.csv,2.0,False
28,abstract,b1,1,9,post,3,3. What is a key feature of quantum error correction?,1.0,b1.csv,2.0,False
28,abstract,b1,1,9,post,4,"4. How often does the Willow processor experience correlated error events, according to the research?",5.0,b1.csv,2.0,False
28,abstract,b1,1,9,post,5,5. Why is scaling physical qubits important in quantum error correction?,1.0,b1.csv,2.0,False
28,abstract,b1,1,9,post,6,6. What does the exponential suppression of errors depend on in the Willow processor?,3.0,b1.csv,1.0,False
28,abstract,b1,1,10,pre,1,1. True or False: Time crystals are defined as phases of matter that exhibit a repeating pattern in time under periodic driving.,3.0,b1.csv,1.0,False
28,abstract,b1,1,10,pre,2,2. Time crystals only exist in equilibrium states of matter.,3.0,b1.csv,1.0,False
28,abstract,b1,1,10,pre,3,3. What type of quantum system was programmed to exhibit time-crystal behavior?,5.0,b1.csv,2.0,False
28,abstract,b1,1,10,pre,4,4. Why are topological time crystals beneficial for quantum computing?,5.0,b1.csv,2.0,False
28,abstract,b1,1,10,pre,5,5. Which application is a key motivation for studying topological time crystals in quantum systems?,5.0,b1.csv,2.0,False
28,abstract,b1,1,10,pre,6,6. Which experimental signature is widely accepted as evidence for discrete time-translation symmetry breaking in quantum time crystals?,5.0,b1.csv,1.0,False
28,abstract,b1,1,10,post,1,1. True or False: Time crystals are defined as phases of matter that exhibit a repeating pattern in time under periodic driving.,2.0,b1.csv,1.0,False
28,abstract,b1,1,10,post,2,2. Time crystals only exist in equilibrium states of matter.,2.0,b1.csv,1.0,False
28,abstract,b1,1,10,post,3,3. What type of quantum system was programmed to exhibit time-crystal behavior?,5.0,b1.csv,2.0,False
28,abstract,b1,1,10,post,4,4. Why are topological time crystals beneficial for quantum computing?,5.0,b1.csv,2.0,False
28,abstract,b1,1,10,post,5,5. Which application is a key motivation for studying topological time crystals in quantum systems?,5.0,b1.csv,2.0,False
28,abstract,b1,1,10,post,6,6. Which experimental signature is widely accepted as evidence for discrete time-translation symmetry breaking in quantum time crystals?,5.0,b1.csv,1.0,False
28,abstract,b1,1,11,pre,1,1. The Lafayette meteorite provides evidence that liquid water existed on Mars less than a billion years ago.,3.0,b1.csv,1.0,False
28,abstract,b1,1,11,pre,2,2. The water responsible for forming minerals in the Lafayette meteorite likely came from melting permafrost triggered by volcanic activity.,1.0,b1.csv,2.0,False
28,abstract,b1,1,11,pre,3,3. What key material in the Lafayette meteorite indicates past interaction with liquid water?,1.0,b1.csv,3.0,False
28,abstract,b1,1,11,pre,4,4. What caused the permafrost to melt and create liquid water on Mars?,5.0,b1.csv,2.0,False
28,abstract,b1,1,11,pre,5,5. What is a key broader implication of applying precise radiometric dating methods in planetary science?,1.0,b1.csv,3.0,False
28,abstract,b1,1,11,pre,6,6. Which radiometric dating method is commonly used to determine the age of aqueous alteration in meteorites?,6.0,b1.csv,3.0,False
28,abstract,b1,1,11,post,1,1. The Lafayette meteorite provides evidence that liquid water existed on Mars less than a billion years ago.,3.0,b1.csv,1.0,False
28,abstract,b1,1,11,post,2,2. The water responsible for forming minerals in the Lafayette meteorite likely came from melting permafrost triggered by volcanic activity.,1.0,b1.csv,2.0,False
28,abstract,b1,1,11,post,3,3. What key material in the Lafayette meteorite indicates past interaction with liquid water?,1.0,b1.csv,3.0,False
28,abstract,b1,1,11,post,4,4. What caused the permafrost to melt and create liquid water on Mars?,5.0,b1.csv,2.0,False
28,abstract,b1,1,11,post,5,5. What is a key broader implication of applying precise radiometric dating methods in planetary science?,1.0,b1.csv,3.0,False
28,abstract,b1,1,11,post,6,6. Which radiometric dating method is commonly used to determine the age of aqueous alteration in meteorites?,6.0,b1.csv,3.0,False
3,abstract,b2,2,12,pre,1,"1. Spacetime curvature alone can lead to the evaporation of compact stellar objects, even without an event horizon.",2.0,b2.csv,1.0,False
3,abstract,b2,2,12,pre,2,2. The evaporation timescale of an object increases with its average mass density.,1.0,b2.csv,2.0,False
3,abstract,b2,2,12,pre,3,3. Which objects are included in the evaporation analysis due to spacetime curvature effects?,3.0,b2.csv,2.0,False
3,abstract,b2,2,12,pre,4,4. What is the predicted maximum age for neutron stars?,2.0,b2.csv,1.0,False
3,abstract,b2,2,12,pre,5,5. What sets the upper limit for the lifetime of matter in the universe?,3.0,b2.csv,2.0,False
3,abstract,b2,2,12,pre,6,"6. Relative to the Hubble–Lemaître time (the current age of the Universe), the predicted upper limit on the lifetime of ordinary matter is",3.0,b2.csv,2.0,False
3,abstract,b2,2,12,post,1,"1. Spacetime curvature alone can lead to the evaporation of compact stellar objects, even without an event horizon.",1.0,b2.csv,1.0,True
3,abstract,b2,2,12,post,2,2. The evaporation timescale of an object increases with its average mass density.,1.0,b2.csv,2.0,False
3,abstract,b2,2,12,post,3,3. Which objects are included in the evaporation analysis due to spacetime curvature effects?,3.0,b2.csv,2.0,False
3,abstract,b2,2,12,post,4,4. What is the predicted maximum age for neutron stars?,2.0,b2.csv,1.0,False
3,abstract,b2,2,12,post,5,5. What sets the upper limit for the lifetime of matter in the universe?,3.0,b2.csv,2.0,False
3,abstract,b2,2,12,post,6,"6. Relative to the Hubble–Lemaître time (the current age of the Universe), the predicted upper limit on the lifetime of ordinary matter is",3.0,b2.csv,2.0,False
3,abstract,b2,2,13,pre,1,1. Neural synchronization is a mechanism involved in how we perceive and respond to music.,1.0,b2.csv,2.0,False
3,abstract,b2,2,13,pre,2,2. Neural resonance theory suggests that musical perception arises purely from learned expectations.,1.0,b2.csv,1.0,True
3,abstract,b2,2,13,pre,3,3. Which of the following is physically synchronize with musical stimuli?,2.0,b2.csv,3.0,False
3,abstract,b2,2,13,pre,4,4. Which aspects of music are included in the survey of the neuroscience literature discussed?,1.0,b2.csv,2.0,False
3,abstract,b2,2,13,pre,5,5. What principle may explain why some musical structures are common across cultures?,2.0,b2.csv,3.0,False
3,abstract,b2,2,13,pre,6,6. What does the theory argue is a more fundamental mechanism than prediction for musical anticipation?,1.0,b2.csv,2.0,False
3,abstract,b2,2,13,post,1,1. Neural synchronization is a mechanism involved in how we perceive and respond to music.,1.0,b2.csv,2.0,False
3,abstract,b2,2,13,post,2,2. Neural resonance theory suggests that musical perception arises purely from learned expectations.,2.0,b2.csv,1.0,False
3,abstract,b2,2,13,post,3,3. Which of the following is physically synchronize with musical stimuli?,2.0,b2.csv,3.0,False
3,abstract,b2,2,13,post,4,4. Which aspects of music are included in the survey of the neuroscience literature discussed?,1.0,b2.csv,2.0,False
3,abstract,b2,2,13,post,5,5. What principle may explain why some musical structures are common across cultures?,2.0,b2.csv,3.0,False
3,abstract,b2,2,13,post,6,6. What does the theory argue is a more fundamental mechanism than prediction for musical anticipation?,2.0,b2.csv,2.0,True
3,abstract,b2,2,14,pre,1,1. Carnivorous behavior in ground squirrels was only observed in adult males.,2.0,b2.csv,2.0,True
3,abstract,b2,2,14,pre,2,2. Behavioral flexibility in animals can be influenced by fluctuations in food availability.,1.0,b2.csv,1.0,True
3,abstract,b2,2,14,pre,3,3. What ecological condition coincided with the increase in carnivorous behavior among squirrels?,3.0,b2.csv,3.0,True
3,abstract,b2,2,14,pre,4,4. What type of animal do California ground squirrels hunt and consume?,1.0,b2.csv,3.0,False
3,abstract,b2,2,14,pre,5,5. Which of the following best describes squirrel behavior during high vole abundance?,3.0,b2.csv,3.0,True
3,abstract,b2,2,14,pre,6,"6. What does the term ""behavioral flexibility"" refer to in the context of animal foraging?",2.0,b2.csv,2.0,True
3,abstract,b2,2,14,post,1,1. Carnivorous behavior in ground squirrels was only observed in adult males.,2.0,b2.csv,2.0,True
3,abstract,b2,2,14,post,2,2. Behavioral flexibility in animals can be influenced by fluctuations in food availability.,1.0,b2.csv,1.0,True
3,abstract,b2,2,14,post,3,3. What ecological condition coincided with the increase in carnivorous behavior among squirrels?,3.0,b2.csv,3.0,True
3,abstract,b2,2,14,post,4,4. What type of animal do California ground squirrels hunt and consume?,2.0,b2.csv,3.0,False
3,abstract,b2,2,14,post,5,5. Which of the following best describes squirrel behavior during high vole abundance?,3.0,b2.csv,3.0,True
3,abstract,b2,2,14,post,6,"6. What does the term ""behavioral flexibility"" refer to in the context of animal foraging?",2.0,b2.csv,2.0,True
3,abstract,b2,2,15,pre,1,1. Certifying randomness is something that can easily be done using only classical computers.,2.0,b2.csv,1.0,False
3,abstract,b2,2,15,pre,2,2. Quantum computers can be used to generate random bits that are certifiably unpredictable.,1.0,b2.csv,2.0,False
3,abstract,b2,2,15,pre,3,3. What task was the classical supercomputer used for in the experiment?,2.0,b2.csv,2.0,True
3,abstract,b2,2,15,pre,4,4. How many random bits were certified using the described quantum protocol?,2.0,b2.csv,2.0,True
3,abstract,b2,2,15,pre,5,5. How were the quantum challenge circuits generated in the protocol?,2.0,b2.csv,3.0,False
3,abstract,b2,2,15,pre,6,6. What concept makes it impossible to achieve certified randomness using only classical computation?,3.0,b2.csv,3.0,True
3,abstract,b2,2,15,post,1,1. Certifying randomness is something that can easily be done using only classical computers.,2.0,b2.csv,1.0,False
3,abstract,b2,2,15,post,2,2. Quantum computers can be used to generate random bits that are certifiably unpredictable.,1.0,b2.csv,2.0,False
3,abstract,b2,2,15,post,3,3. What task was the classical supercomputer used for in the experiment?,3.0,b2.csv,2.0,False
3,abstract,b2,2,15,post,4,4. How many random bits were certified using the described quantum protocol?,2.0,b2.csv,2.0,True
3,abstract,b2,2,15,post,5,5. How were the quantum challenge circuits generated in the protocol?,2.0,b2.csv,3.0,False
3,abstract,b2,2,15,post,6,6. What concept makes it impossible to achieve certified randomness using only classical computation?,2.0,b2.csv,3.0,False
3,abstract,b2,2,16,pre,1,1. Cooper pairs consist of two fermions bound together.,1.0,b2.csv,2.0,False
3,abstract,b2,2,16,pre,2,2. Cold dark matter is typically non-relativistic in the present Universe.,1.0,b2.csv,2.0,False
3,abstract,b2,2,16,pre,3,3. Which cosmic signal is routinely examined to test theories about conditions in the early Universe?,2.0,b2.csv,3.0,False
3,abstract,b2,2,16,pre,4,4. Which compact object is predicted to have an evaporation lifetime roughly comparable to that of low-mass stellar black holes?,2.0,b2.csv,3.0,False
3,abstract,b2,2,16,pre,5,5. What happens when the phase transition is frustrated in the case of massive fermions?,2.0,b2.csv,2.0,True
3,abstract,b2,2,16,pre,6,6. How does the evaporation timescale τ of a massive object depend on its average mass density ρ?,3.0,b2.csv,3.0,True
3,abstract,b2,2,16,post,1,1. Cooper pairs consist of two fermions bound together.,2.0,b2.csv,2.0,True
3,abstract,b2,2,16,post,2,2. Cold dark matter is typically non-relativistic in the present Universe.,1.0,b2.csv,2.0,False
3,abstract,b2,2,16,post,3,3. Which cosmic signal is routinely examined to test theories about conditions in the early Universe?,2.0,b2.csv,3.0,False
3,abstract,b2,2,16,post,4,4. Which compact object is predicted to have an evaporation lifetime roughly comparable to that of low-mass stellar black holes?,2.0,b2.csv,3.0,False
3,abstract,b2,2,16,post,5,5. What happens when the phase transition is frustrated in the case of massive fermions?,2.0,b2.csv,2.0,True
3,abstract,b2,2,16,post,6,6. How does the evaporation timescale τ of a massive object depend on its average mass density ρ?,3.0,b2.csv,3.0,True
3,abstract,b2,2,17,pre,1,1. All cable bacteria species belong to a single known genus.,2.0,b2.csv,1.0,False
3,abstract,b2,2,17,pre,2,2. The newly identified cable bacterium shows identical morphology to all other cable bacteria.,1.0,b2.csv,1.0,True
3,abstract,b2,2,17,pre,3,3. In which environment are some electron-conducting bacteria naturally found?,3.0,b2.csv,3.0,True
3,abstract,b2,2,17,pre,4,4. Which element is found in a specialized conductive cofactor that supports long-distance electron transport in some bacteria?,2.0,b2.csv,3.0,False
3,abstract,b2,2,17,pre,5,5. What is the likely function of the conductive fibers in cable bacteria?,4.0,b2.csv,3.0,False
3,abstract,b2,2,17,pre,6,6. What does it mean if an organism possesses metabolic pathways common to two different genera?,4.0,b2.csv,2.0,False
3,abstract,b2,2,17,post,1,1. All cable bacteria species belong to a single known genus.,1.0,b2.csv,1.0,True
3,abstract,b2,2,17,post,2,2. The newly identified cable bacterium shows identical morphology to all other cable bacteria.,1.0,b2.csv,1.0,True
3,abstract,b2,2,17,post,3,3. In which environment are some electron-conducting bacteria naturally found?,4.0,b2.csv,3.0,False
3,abstract,b2,2,17,post,4,4. Which element is found in a specialized conductive cofactor that supports long-distance electron transport in some bacteria?,2.0,b2.csv,3.0,False
3,abstract,b2,2,17,post,5,5. What is the likely function of the conductive fibers in cable bacteria?,2.0,b2.csv,3.0,False
3,abstract,b2,2,17,post,6,6. What does it mean if an organism possesses metabolic pathways common to two different genera?,2.0,b2.csv,2.0,True
3,abstract,b2,2,18,pre,1,1. Proton and neutron emission can occur during electromagnetic dissociation of heavy nuclei.,1.0,b2.csv,2.0,False
3,abstract,b2,2,18,pre,2,2. The RELDIS model overestimates the cross sections for events where one proton is emitted with multiple neutrons.,1.0,b2.csv,1.0,True
3,abstract,b2,2,18,pre,3,3. Which model is used to compare theoretical predictions to observed proton-neutron emission cross sections?,2.0,b2.csv,3.0,False
3,abstract,b2,2,18,pre,4,4. What element is used as the starting nucleus in the proton and neutron emission reactions?,2.0,b2.csv,2.0,True
3,abstract,b2,2,18,pre,5,"5. What is a key condition for measuring events with one, two, or three proton emissions?",4.0,b2.csv,2.0,False
3,abstract,b2,2,18,pre,6,6. What is the significance of the proton emission cross sections being linked to different isotopes?,2.0,b2.csv,3.0,False
3,abstract,b2,2,18,post,1,1. Proton and neutron emission can occur during electromagnetic dissociation of heavy nuclei.,1.0,b2.csv,2.0,False
3,abstract,b2,2,18,post,2,2. The RELDIS model overestimates the cross sections for events where one proton is emitted with multiple neutrons.,1.0,b2.csv,1.0,True
3,abstract,b2,2,18,post,3,3. Which model is used to compare theoretical predictions to observed proton-neutron emission cross sections?,2.0,b2.csv,3.0,False
3,abstract,b2,2,18,post,4,4. What element is used as the starting nucleus in the proton and neutron emission reactions?,2.0,b2.csv,2.0,True
3,abstract,b2,2,18,post,5,"5. What is a key condition for measuring events with one, two, or three proton emissions?",2.0,b2.csv,2.0,True
3,abstract,b2,2,18,post,6,6. What is the significance of the proton emission cross sections being linked to different isotopes?,2.0,b2.csv,3.0,False
3,abstract,b2,2,19,pre,1,1. Loss of lean body mass from GLP-1 receptor agonists is always beneficial for patients with heart failure.,1.0,b2.csv,1.0,True
3,abstract,b2,2,19,pre,2,2. GLP-1 receptor agonists can lead to significant body weight reduction.,1.0,b2.csv,2.0,False
3,abstract,b2,2,19,pre,3,3. What type of body mass is lost in addition to fat during treatment with GLP-1 receptor agonists?,3.0,b2.csv,2.0,False
3,abstract,b2,2,19,pre,4,4. Which class of drugs includes semaglutide and is known for promoting weight loss?,4.0,b2.csv,3.0,False
3,abstract,b2,2,19,pre,5,5. Why might loss of cardiac muscle mass be a concern for individuals taking GLP-1 receptor agonists?,4.0,b2.csv,3.0,False
3,abstract,b2,2,19,pre,6,6. Why is it difficult to assess the overall impact of muscle loss from GLP-1 receptor agonists?,2.0,b2.csv,2.0,True
3,abstract,b2,2,19,post,1,1. Loss of lean body mass from GLP-1 receptor agonists is always beneficial for patients with heart failure.,1.0,b2.csv,1.0,True
3,abstract,b2,2,19,post,2,2. GLP-1 receptor agonists can lead to significant body weight reduction.,2.0,b2.csv,2.0,True
3,abstract,b2,2,19,post,3,3. What type of body mass is lost in addition to fat during treatment with GLP-1 receptor agonists?,2.0,b2.csv,2.0,True
3,abstract,b2,2,19,post,4,4. Which class of drugs includes semaglutide and is known for promoting weight loss?,3.0,b2.csv,3.0,True
3,abstract,b2,2,19,post,5,5. Why might loss of cardiac muscle mass be a concern for individuals taking GLP-1 receptor agonists?,2.0,b2.csv,3.0,False
3,abstract,b2,2,19,post,6,6. Why is it difficult to assess the overall impact of muscle loss from GLP-1 receptor agonists?,2.0,b2.csv,2.0,True
3,abstract,b2,2,20,pre,1,1. Charge-coupled device (CCD) cameras can be used to detect single photons in ultraweak light emissions.,1.0,b2.csv,1.0,True
3,abstract,b2,2,20,pre,2,2. Ultraweak photon emission is only detectable in plant tissues and not in animals.,1.0,b2.csv,1.0,True
3,abstract,b2,2,20,pre,3,3. What is the typical intensity range of ultraweak photon emission from biological systems?,3.0,b2.csv,2.0,False
3,abstract,b2,2,20,pre,4,4. Which condition in plants leads to the highest ultraweak photon emission among the treatments tested?,2.0,b2.csv,2.0,True
3,abstract,b2,2,20,pre,5,5. What distinguishes ultraweak photon emission from other biological light emissions?,3.0,b2.csv,2.0,False
3,abstract,b2,2,20,pre,6,6. Which of the following can be inferred as a non-invasive indicator of vitality in biological organisms?,1.0,b2.csv,2.0,False
3,abstract,b2,2,20,post,1,1. Charge-coupled device (CCD) cameras can be used to detect single photons in ultraweak light emissions.,1.0,b2.csv,1.0,True
3,abstract,b2,2,20,post,2,2. Ultraweak photon emission is only detectable in plant tissues and not in animals.,2.0,b2.csv,1.0,False
3,abstract,b2,2,20,post,3,3. What is the typical intensity range of ultraweak photon emission from biological systems?,2.0,b2.csv,2.0,True
3,abstract,b2,2,20,post,4,4. Which condition in plants leads to the highest ultraweak photon emission among the treatments tested?,4.0,b2.csv,2.0,False
3,abstract,b2,2,20,post,5,5. What distinguishes ultraweak photon emission from other biological light emissions?,3.0,b2.csv,2.0,False
3,abstract,b2,2,20,post,6,6. Which of the following can be inferred as a non-invasive indicator of vitality in biological organisms?,1.0,b2.csv,2.0,False
3,abstract,b2,2,21,pre,1,1. Electron microscopy can be used to reconstruct synaptic connections between cells.,1.0,b2.csv,2.0,False
3,abstract,b2,2,21,pre,2,2. Calcium imaging is a method used to monitor the activity of neurons.,1.0,b2.csv,1.0,True
3,abstract,b2,2,21,pre,3,3. Which technique measures neural activity by detecting changes in intracellular calcium levels?,3.0,b2.csv,3.0,True
3,abstract,b2,2,21,pre,4,4. What technique allows detailed reconstruction of brain structure at the cellular level?,2.0,b2.csv,2.0,True
3,abstract,b2,2,21,pre,5,5. What kind of connections are measured between neurons in different brain areas?,3.0,b2.csv,3.0,True
3,abstract,b2,2,21,pre,6,6. Which method can be used to identify functional principles of how visual information is processed?,2.0,b2.csv,3.0,False
3,abstract,b2,2,21,post,1,1. Electron microscopy can be used to reconstruct synaptic connections between cells.,1.0,b2.csv,2.0,False
3,abstract,b2,2,21,post,2,2. Calcium imaging is a method used to monitor the activity of neurons.,1.0,b2.csv,1.0,True
3,abstract,b2,2,21,post,3,3. Which technique measures neural activity by detecting changes in intracellular calcium levels?,3.0,b2.csv,3.0,True
3,abstract,b2,2,21,post,4,4. What technique allows detailed reconstruction of brain structure at the cellular level?,2.0,b2.csv,2.0,True
3,abstract,b2,2,21,post,5,5. What kind of connections are measured between neurons in different brain areas?,2.0,b2.csv,3.0,False
3,abstract,b2,2,21,post,6,6. Which method can be used to identify functional principles of how visual information is processed?,2.0,b2.csv,3.0,False
1,abstract,b2,2,12,pre,1,"1. Spacetime curvature alone can lead to the evaporation of compact stellar objects, even without an event horizon.",1.0,b2.csv,1.0,True
1,abstract,b2,2,12,pre,2,2. The evaporation timescale of an object increases with its average mass density.,2.0,b2.csv,2.0,True
1,abstract,b2,2,12,pre,3,3. Which objects are included in the evaporation analysis due to spacetime curvature effects?,5.0,b2.csv,2.0,False
1,abstract,b2,2,12,pre,4,4. What is the predicted maximum age for neutron stars?,4.0,b2.csv,1.0,False
1,abstract,b2,2,12,pre,5,5. What sets the upper limit for the lifetime of matter in the universe?,4.0,b2.csv,2.0,False
1,abstract,b2,2,12,pre,6,"6. Relative to the Hubble–Lemaître time (the current age of the Universe), the predicted upper limit on the lifetime of ordinary matter is",2.0,b2.csv,2.0,True
1,abstract,b2,2,12,post,1,"1. Spacetime curvature alone can lead to the evaporation of compact stellar objects, even without an event horizon.",1.0,b2.csv,1.0,True
1,abstract,b2,2,12,post,2,2. The evaporation timescale of an object increases with its average mass density.,2.0,b2.csv,2.0,True
1,abstract,b2,2,12,post,3,3. Which objects are included in the evaporation analysis due to spacetime curvature effects?,4.0,b2.csv,2.0,False
1,abstract,b2,2,12,post,4,4. What is the predicted maximum age for neutron stars?,4.0,b2.csv,1.0,False
1,abstract,b2,2,12,post,5,5. What sets the upper limit for the lifetime of matter in the universe?,4.0,b2.csv,2.0,False
1,abstract,b2,2,12,post,6,"6. Relative to the Hubble–Lemaître time (the current age of the Universe), the predicted upper limit on the lifetime of ordinary matter is",2.0,b2.csv,2.0,True
1,abstract,b2,2,13,pre,1,1. Neural synchronization is a mechanism involved in how we perceive and respond to music.,2.0,b2.csv,2.0,True
1,abstract,b2,2,13,pre,2,2. Neural resonance theory suggests that musical perception arises purely from learned expectations.,1.0,b2.csv,1.0,True
1,abstract,b2,2,13,pre,3,3. Which of the following is physically synchronize with musical stimuli?,4.0,b2.csv,3.0,False
1,abstract,b2,2,13,pre,4,4. Which aspects of music are included in the survey of the neuroscience literature discussed?,5.0,b2.csv,2.0,False
1,abstract,b2,2,13,pre,5,5. What principle may explain why some musical structures are common across cultures?,3.0,b2.csv,3.0,True
1,abstract,b2,2,13,pre,6,6. What does the theory argue is a more fundamental mechanism than prediction for musical anticipation?,5.0,b2.csv,2.0,False
1,abstract,b2,2,13,post,1,1. Neural synchronization is a mechanism involved in how we perceive and respond to music.,1.0,b2.csv,2.0,False
1,abstract,b2,2,13,post,2,2. Neural resonance theory suggests that musical perception arises purely from learned expectations.,1.0,b2.csv,1.0,True
1,abstract,b2,2,13,post,3,3. Which of the following is physically synchronize with musical stimuli?,3.0,b2.csv,3.0,True
1,abstract,b2,2,13,post,4,4. Which aspects of music are included in the survey of the neuroscience literature discussed?,1.0,b2.csv,2.0,False
1,abstract,b2,2,13,post,5,5. What principle may explain why some musical structures are common across cultures?,2.0,b2.csv,3.0,False
1,abstract,b2,2,13,post,6,6. What does the theory argue is a more fundamental mechanism than prediction for musical anticipation?,2.0,b2.csv,2.0,True
1,abstract,b2,2,14,pre,1,1. Carnivorous behavior in ground squirrels was only observed in adult males.,2.0,b2.csv,2.0,True
1,abstract,b2,2,14,pre,2,2. Behavioral flexibility in animals can be influenced by fluctuations in food availability.,1.0,b2.csv,1.0,True
1,abstract,b2,2,14,pre,3,3. What ecological condition coincided with the increase in carnivorous behavior among squirrels?,4.0,b2.csv,3.0,False
1,abstract,b2,2,14,pre,4,4. What type of animal do California ground squirrels hunt and consume?,1.0,b2.csv,3.0,False
1,abstract,b2,2,14,pre,5,5. Which of the following best describes squirrel behavior during high vole abundance?,1.0,b2.csv,3.0,False
1,abstract,b2,2,14,pre,6,"6. What does the term ""behavioral flexibility"" refer to in the context of animal foraging?",2.0,b2.csv,2.0,True
1,abstract,b2,2,14,post,1,1. Carnivorous behavior in ground squirrels was only observed in adult males.,1.0,b2.csv,2.0,False
1,abstract,b2,2,14,post,2,2. Behavioral flexibility in animals can be influenced by fluctuations in food availability.,1.0,b2.csv,1.0,True
1,abstract,b2,2,14,post,3,3. What ecological condition coincided with the increase in carnivorous behavior among squirrels?,3.0,b2.csv,3.0,True
1,abstract,b2,2,14,post,4,4. What type of animal do California ground squirrels hunt and consume?,2.0,b2.csv,3.0,False
1,abstract,b2,2,14,post,5,5. Which of the following best describes squirrel behavior during high vole abundance?,4.0,b2.csv,3.0,False
1,abstract,b2,2,14,post,6,"6. What does the term ""behavioral flexibility"" refer to in the context of animal foraging?",2.0,b2.csv,2.0,True
1,abstract,b2,2,15,pre,1,1. Certifying randomness is something that can easily be done using only classical computers.,1.0,b2.csv,1.0,True
1,abstract,b2,2,15,pre,2,2. Quantum computers can be used to generate random bits that are certifiably unpredictable.,1.0,b2.csv,2.0,False
1,abstract,b2,2,15,pre,3,3. What task was the classical supercomputer used for in the experiment?,4.0,b2.csv,2.0,False
1,abstract,b2,2,15,pre,4,4. How many random bits were certified using the described quantum protocol?,2.0,b2.csv,2.0,True
1,abstract,b2,2,15,pre,5,5. How were the quantum challenge circuits generated in the protocol?,3.0,b2.csv,3.0,True
1,abstract,b2,2,15,pre,6,6. What concept makes it impossible to achieve certified randomness using only classical computation?,1.0,b2.csv,3.0,False
1,abstract,b2,2,15,post,1,1. Certifying randomness is something that can easily be done using only classical computers.,1.0,b2.csv,1.0,True
1,abstract,b2,2,15,post,2,2. Quantum computers can be used to generate random bits that are certifiably unpredictable.,1.0,b2.csv,2.0,False
1,abstract,b2,2,15,post,3,3. What task was the classical supercomputer used for in the experiment?,2.0,b2.csv,2.0,True
1,abstract,b2,2,15,post,4,4. How many random bits were certified using the described quantum protocol?,3.0,b2.csv,2.0,False
1,abstract,b2,2,15,post,5,5. How were the quantum challenge circuits generated in the protocol?,3.0,b2.csv,3.0,True
1,abstract,b2,2,15,post,6,6. What concept makes it impossible to achieve certified randomness using only classical computation?,4.0,b2.csv,3.0,False
1,abstract,b2,2,16,pre,1,1. Cooper pairs consist of two fermions bound together.,3.0,b2.csv,2.0,False
1,abstract,b2,2,16,pre,2,2. Cold dark matter is typically non-relativistic in the present Universe.,3.0,b2.csv,2.0,False
1,abstract,b2,2,16,pre,3,3. Which cosmic signal is routinely examined to test theories about conditions in the early Universe?,5.0,b2.csv,3.0,False
